Date,AAPL_Close,SP500_Close,AAPL_Return,SP500_Return,AAPL_21d_Volatility
4/15/2015,28.31347656,2106.629883,0.003800391,0.005148196,0.19372736138180738
4/16/2015,28.17724609,2104.989990234375,-0.004811506,-0.000778444,0.18556070637528604
4/17/2015,27.860124588012695,2081.179931640625,-0.011254524,-0.011311246,0.18433539788970293
4/20/2015,28.49660873413086,2100.399902,0.022845703511032545,0.009235132,0.20076099463057495
4/21/2015,28.342510223388672,2097.290039,-0.005407609,-0.001480605,0.19656607228542733
4/22/2015,28.724403381347656,2107.959961,0.013474217877986083,0.00508748,0.19879879
4/23/2015,28.95889663696289,2112.929931640625,0.008163555,0.002357716,0.19968713882088338
4/24/2015,29.09514045715332,2117.689941,0.004704731,0.002252801,0.17338849192879943
4/27/2015,29.624408721923828,2108.919922,0.018190951,-0.004141314,0.1810957614087334
4/28/2015,29.157670974731445,2114.760009765625,-0.015755175,0.002769232,0.18897603005189895
4/29/2015,28.728866577148438,2106.850098,-0.014706401,-0.003740336,0.17955595349216139
4/30/2015,27.949459075927734,2085.510009765625,-0.027129769,-0.010128907,0.19680259925172086
5/1/2015,28.79810333251953,2108.290039,0.030363531,0.010923001659165044,0.22234033239485607
5/4/2015,28.742273330688477,2114.489990234375,-0.001938669,0.002940749,0.22130658179112306
5/5/2015,28.094621658325195,2089.459961,-0.022533071,-0.011837384,0.2291191924073597
5/6/2015,27.91819953918457,2080.149902,-0.006279569,-0.004455725,0.22724082213011298
5/7/2015,28.090879440307617,2088,0.006185209,0.003773813,0.22803641562835392
5/8/2015,28.620136260986328,2116.100098,0.018840877581044246,0.013457901176364917,0.23582783407664218
5/11/2015,28.328594207763672,2105.330078,-0.010186606,-0.005089561,0.2383752051210827
5/12/2015,28.227672576904297,2099.120117,-0.003562536,-0.002949638,0.23860612952368976
5/13/2015,28.259077072143555,2098.47998,0.001112543,-0.000304955,0.23812284171420933
5/14/2015,28.918394088745117,2121.100098,0.023331158866879198,0.010779286625573148,0.2511053253700234
5/15/2015,28.87803077697754,2122.72998,-0.001395766,0.000768414,0.25036534677481626
5/18/2015,29.196483612060547,2129.199951171875,0.011027512143829687,0.003047948,0.2481885616453464
5/19/2015,29.169572830200195,2127.830078,-0.000921713,-0.000643375,0.23685527521277291
5/20/2015,29.167325973510742,2125.850098,-7.70E-05,-0.000930516,0.2356934111457452
5/21/2015,29.465585708618164,2130.820068359375,0.010225816908217666,0.002337874,0.23387068157674007
5/22/2015,29.723491668701172,2126.060059,0.008752786,-0.002233886,0.2340968218582279
5/26/2015,29.068649291992188,2104.199951171875,-0.022031139,-0.01028198,0.2472155475299056
5/27/2015,29.61136245727539,2123.47998,0.018670051,0.009162641,0.24766315206784797
5/28/2015,29.553056716918945,2120.790039,-0.001969033,-0.001266761,0.24106276491023126
5/29/2015,29.216672897338867,2107.389892578125,-0.01138237,-0.006318469,0.2386399378822888
6/1/2015,29.274961471557617,2111.72998,0.001995045,0.002059461,0.21575146056945493
6/2/2015,29.144899368286133,2109.600098,-0.004442776,-0.001008596,0.19096685295184807
6/3/2015,29.180774688720703,2114.070068359375,0.00123093,0.002118871,0.19074328341703567
6/4/2015,29.010339736938477,2095.840087890625,-0.005840659,-0.008623168,0.17296188009557212
6/5/2015,28.851116180419922,2092.830078,-0.005488511,-0.001436183,0.17252984021552384
6/8/2015,28.66049575805664,2079.280029296875,-0.006607038,-0.00647451,0.17395231715210532
6/9/2015,28.575275421142578,2080.149902,-0.002973443,0.000418353,0.16177036434435274
6/10/2015,28.90269660949707,2105.199951171875,0.011458199,0.012042424827124476,0.16201600213471365
6/11/2015,28.837661743164062,2108.860107421875,-0.002250131,0.001738626,0.16161306413709622
6/12/2015,28.519214630126953,2094.110107421875,-0.011042751,-0.0069943,0.16696736328740322
6/15/2015,28.463151931762695,2084.429931640625,-0.001965787,-0.004622572,0.14489941876846313
6/16/2015,28.615642547607422,2096.290039,0.005357475,0.005689857,0.14638089543342467
6/17/2015,28.548368453979492,2100.439941,-0.002350955,0.001979641,0.14044407967789485
6/18/2015,28.67844009399414,2121.239990234375,0.004556185,0.009902711,0.14177350787193943
6/19/2015,28.391382217407227,2109.989990234375,-0.010009536,-0.005303502,0.14529305752557028
6/22/2015,28.617881774902344,2122.850098,0.007977757,0.006094867,0.14325147188106918
6/23/2015,28.487821578979492,2124.199951171875,-0.004544718,0.000635869,0.13877089866590536
6/24/2015,28.730022430419922,2108.580078,0.008501908,-0.007353297,0.12255302693862352
6/25/2015,28.593217849731445,2102.310059,-0.004761729,-0.002973574,0.10134514483057348
6/26/2015,28.42502212524414,2101.489990234375,-0.005882364,-0.00039008,0.10240376248369074
6/29/2015,27.92717170715332,2057.639892578125,-0.017514513,-0.020866194,0.11141650227171875
6/30/2015,28.128999710083008,2063.110107421875,0.00722694,0.00265849,0.11526117627987505
7/1/2015,28.391382217407227,2077.419922,0.009327829,0.00693604,0.12111758401478849
7/2/2015,28.35550308227539,2076.780029296875,-0.001263733,-0.000308023,0.12078967443334795
7/6/2015,28.25682830810547,2068.760009765625,-0.003479916,-0.003861757,0.11995470998969675
7/7/2015,28.187307357788086,2081.340087890625,-0.002460324,0.006080975,0.11905391869459729
7/8/2015,27.487611770629883,2046.6800537109375,-0.024823073,-0.016652749,0.14384862012256489
7/9/2015,26.926965713500977,2051.310059,-0.020396318,0.002262203,0.15743300184117726
7/10/2015,27.646841049194336,2076.620117,0.026734365,0.012338485100151564,0.18184023793112833
7/13/2015,28.180580139160156,2099.600098,0.019305608514770034,0.011066049239604414,0.19629901989873422
7/14/2015,28.16936492919922,2108.949951171875,-0.000397977,0.004453159,0.19288746318076727
7/15/2015,28.44072151184082,2107.399902,0.009633039,-0.000734986,0.19595045742320338
7/16/2015,28.81971549987793,2124.290039,0.013325751524247531,0.00801468,0.20056732006707922
7/17/2015,29.068649291992188,2126.639892578125,0.008637621,0.001106183,0.20226332134590372
7/20/2015,29.61809539794922,2128.280029296875,0.018901673085594428,0.000771234,0.21139549101798244
7/21/2015,29.322065353393555,2119.209961,-0.009994905,-0.004261689,0.2113853543053686
7/22/2015,28.081905364990234,2114.149902,-0.042294428,-0.00238771,0.25876414618593746
7/23/2015,28.068449020385742,2102.149902,-0.000479182,-0.00567604,0.2584003505179494
7/24/2015,27.920438766479492,2079.649902,-0.00527319,-0.010703328,0.2567013635843054
7/27/2015,27.532461166381836,2067.639892578125,-0.013895827,-0.005775015,0.26020879842120953
7/28/2015,27.66926383972168,2093.25,0.004968777,0.012386154626733425,0.2607098542317829
7/29/2015,27.581806182861328,2108.570068359375,-0.003160823,0.007318795,0.2540153073591319
7/30/2015,27.442760467529297,2108.629883,-0.005041211,2.836730636679441e-05,0.2528843135232955
7/31/2015,27.202800750732422,2103.840087890625,-0.008744008,-0.00227152,0.25128021790836835
8/3/2015,26.56141471862793,2098.040039,-0.023577941,-0.002756887,0.26220424936932735
8/4/2015,25.709224700927734,2093.320068359375,-0.032083759,-0.002249705,0.2809482126829302
8/5/2015,25.879663467407227,2099.840087890625,0.006629479,0.003114679,0.2834672756406757
8/6/2015,25.93597984313965,2083.560059,0.002176086,-0.007752985,0.2736231511460941
8/7/2015,26.023839950561523,2077.570068359375,0.003387576,-0.002874882,0.26646502105174746
8/10/2015,26.970001220703125,2104.179931640625,0.036357481,0.012808166466444781,0.2809960852120408
8/11/2015,25.566524505615234,2084.070068359375,-0.052038437,-0.009557102,0.32168080037145663
8/12/2015,25.960765838623047,2086.050048828125,0.015420216108029239,0.000950055,0.32876604140008403
8/13/2015,25.940494537353516,2083.389892578125,-0.000780844,-0.001275212,0.3254173215720002
8/14/2015,26.122962951660156,2091.540039,0.007034115,0.003911964,0.32186579123535053
8/17/2015,26.393295288085938,2102.439941,0.010348456,0.005211424,0.32279681295443513
8/18/2015,26.24460792541504,2096.919922,-0.005633528,-0.00262553,0.3114835580717796
8/19/2015,25.908952713012695,2079.610107421875,-0.012789492,-0.008254876,0.3121351111512506
8/20/2015,25.377302169799805,2035.72998,-0.020519955,-0.02110017,0.2881525427449534
8/21/2015,23.825159072875977,1970.8900146484375,-0.061162652,-0.031850966,0.34762080902217807
8/24/2015,23.230417251586914,1893.209961,-0.024962764,-0.039413693,0.3526566407740575
8/25/2015,23.370094299316406,1867.6099853515625,0.006012679,-0.013521995,0.3555355654899668
8/26/2015,24.710485458374023,1940.510009765625,0.057354974,0.039033859,0.4193319213650894
8/27/2015,25.438121795654297,1987.6600341796875,0.029446461,0.024297748621125326,0.43605003988484875
8/28/2015,25.521474838256836,1988.8699951171875,0.003276698,0.000608736,0.4366274271815957
8/31/2015,25.40207862854004,1972.1800537109375,-0.004678264,-0.00839167,0.4361907643913815
9/1/2015,24.266693115234375,1913.8499755859375,-0.044696559,-0.029576447,0.45455678018736434
9/2/2015,25.30746841430664,1948.8599853515625,0.042889045,0.018292975,0.4699203303497602
9/3/2015,24.863672256469727,1951.1300048828125,-0.017536174,0.001164794,0.4728580543125011
9/4/2015,24.615867614746094,1921.219970703125,-0.009966534,-0.015329596,0.4735452469552256
9/8/2015,25.30070686340332,1969.4100341796875,0.027821049,0.025083054,0.4845230405618058
9/9/2015,24.814111709594727,1942.040039,-0.019232473,-0.013897561,0.4686780608361029
9/10/2015,25.35927963256836,1952.290039,0.021970076114505188,0.005277955,0.4415209498237114
9/11/2015,25.728727340698242,1961.050048828125,0.014568541,0.004487043,0.4411554232596807
9/14/2015,25.976531982421875,1953.030029296875,0.009631438,-0.004089656,0.4424134575270376
9/15/2015,26.195049285888672,1978.0899658203125,0.008412105,0.012831311,0.4426980278192847
9/16/2015,26.22433853149414,1995.310059,0.001118121,0.008705414,0.4412637835368601
9/17/2015,25.66339874267578,1990.199951171875,-0.021390045,-0.002561059,0.4471630847195464
9/18/2015,25.557518005371094,1958.030029296875,-0.004125749,-0.016164166,0.44521155292350884
9/21/2015,25.95400619506836,1966.969970703125,0.015513563938952979,0.004565784,0.4420528928756128
9/22/2015,25.54625893,1942.739990234375,-0.015710379,-0.012318429,0.38535111088858953
9/23/2015,25.753509521484375,1938.760009765625,0.008112757,-0.002048643,0.3712298614903509
9/24/2015,25.906694412231445,1932.239990234375,0.005948117,-0.003362984,0.3712281053727288
9/25/2015,25.84136962890625,1931.3399658203125,-0.002521541,-0.000465793,0.3195350435837764
9/28/2015,25.329988479614258,1881.77002,-0.019789243,-0.02566609,0.31231925435251817
9/29/2015,24.568559646606445,1884.0899658203125,-0.03006037,0.001232853,0.32880310773317223
9/30/2015,24.847904205322266,1920.030029296875,0.011370001446316058,0.019075555906861608,0.3316014246542998
10/1/2015,24.68570327758789,1923.8199462890625,-0.006527751,0.001973884,0.2919927450315514
10/2/2015,24.865921020507812,1951.3599853515625,0.007300491,0.014315289284541954,0.2507375154787816
10/5/2015,24.956035614013672,1987.050048828125,0.00362402,0.018289840800508328,0.24346392556500826
10/6/2015,25.075429916381836,1979.9200439453125,0.004784185,-0.003588236,0.24098458331585468
10/7/2015,24.956035614013672,1995.8299560546875,-0.004761406,0.008035634,0.22087018374142578
10/8/2015,24.667688369750977,2013.4300537109375,-0.011554209,0.008818435,0.21419192134150283
10/9/2015,25.257905960083008,2014.8900146484375,0.023926749093190036,0.000725111,0.21683409086241268
10/12/2015,25.14075469970703,2017.459961,-0.004638202,0.001275477,0.2105786927745481
10/13/2015,25.183557510375977,2003.689941,0.001702527,-0.006825424,0.2072928734281458
10/14/2015,24.827627182006836,1994.239990234375,-0.014133441,-0.004716274,0.20856377485413916
10/15/2015,25.199329376220703,2023.8599853515625,0.014971313669606356,0.014852774,0.21691801844356112
10/16/2015,25.014604568481445,2033.1099853515625,-0.007330545,0.004570474,0.20612470930431345
10/19/2015,25.170047760009766,2033.6600341796875,0.006214097,0.000270546,0.20734478158377473
10/20/2015,25.62961196899414,2030.77002,0.018258377,-0.00142109,0.21023793560628562
10/21/2015,25.62735939025879,2018.939941,-8.79E-05,-0.005825415,0.20284601632246257
10/22/2015,26.019336700439453,2052.510009765625,0.015295267226386855,0.016627572,0.20782812657855612
10/23/2015,26.82582664489746,2075.149902,0.030995791850619625,0.011030344539323389,0.23262678210389223
10/26/2015,25.969768524169922,2071.179931640625,-0.031911714,-0.001913101,0.26010462127204176
10/27/2015,25.805322647094727,2065.889892578125,-0.006332204,-0.002554119,0.25098433474230464
10/28/2015,26.868623733520508,2090.350098,0.041204719699386994,0.011840033,0.26105171867611676
10/29/2015,27.152475357055664,2089.409912109375,0.010564427354015526,-0.000449774,0.26079544494834533
10/30/2015,26.920438766479492,2079.360107421875,-0.008545688,-0.004809877,0.2619480946193384
11/2/2015,27.298900604248047,2104.050048828125,0.014058531551120357,0.011873817006551102,0.26397340472637537
11/3/2015,27.612031936645508,2109.790039,0.011470474102123207,0.002728067,0.2650104898782833
11/4/2015,27.483633041381836,2102.310059,-0.004650107,-0.003545367,0.26709610442448656
11/5/2015,27.356931686401367,2099.929931640625,-0.004610066,-0.001132148,0.2670304168913844
11/6/2015,27.388608932495117,2099.199951171875,0.001157924,-0.000347621,0.26095192860239214
11/9/2015,27.277748107910156,2078.580078,-0.004047698,-0.009822729,0.25343803813819177
11/10/2015,26.41803741455078,2081.719970703125,-0.031516923,0.001510595,0.28037426767703805
11/11/2015,26.268726348876953,2075,-0.005651861,-0.003228086,0.28179527174526625
11/12/2015,26.180490493774414,2045.969970703125,-0.00335897,-0.013990376,0.27636486681983025
11/13/2015,25.415802001953125,2023.040039,-0.029208333,-0.011207365,0.29344223286387083
11/16/2015,25.83207130432129,2053.189941,0.016378365803140005,0.014903265264943455,0.2968728110277465
11/17/2015,25.72121810913086,2050.439941,-0.004291301,-0.001339379,0.2970900308327519
11/18/2015,26.53567886352539,2083.580078,0.031664937132406035,0.016162452,0.3101336392658497
11/19/2015,26.87278175354004,2081.239990234375,0.012703759785019697,-0.001123109,0.312291357
11/20/2015,26.990419387817383,2089.169922,0.004377576,0.003810196,0.30890309510547903
11/23/2015,26.63974952697754,2086.590087890625,-0.012992383,-0.001234861,0.29396770505559633
11/24/2015,26.895404815673828,2089.139892578125,0.00959676,0.001221996,0.27182443314876314
11/25/2015,26.703100204467773,2088.870117,-0.007150092,-0.000129132,0.2721476243624265
11/27/2015,26.65332794189453,2090.110107421875,-0.001863913,0.000593618,0.23134978806998147
11/30/2015,26.764179229736328,2080.409912109375,0.004159004,-0.004640997,0.22861395549740784
12/1/2015,26.546995162963867,2102.629883,-0.008114729,0.010680573,0.22842971137628346
12/2/2015,26.30718231201172,2079.510009765625,-0.009033521,-0.010995693,0.22376027374646448
12/3/2015,26.062835693359375,2049.620117,-0.009288209,-0.014373527,0.21992708030803668
12/4/2015,26.92933464050293,2091.689941,0.033246534,0.020525669,0.25238021957502504
12/7/2015,26.759654998779297,2077.070068359375,-0.006300922,-0.006989503,0.2527653297587956
12/8/2015,26.748348236083984,2063.590087890625,-0.00042253,-0.006489902,0.25266009122492644
12/9/2015,26.157855987548828,2047.6199951171875,-0.02207584,-0.007738985,0.2629057047126024
12/10/2015,26.282291412353516,2052.22998,0.004757096,0.002251387,0.24042276942594776
12/11/2015,25.60583496,2012.3699951171875,-0.025738108,-0.019422767,0.25580515053566066
12/14/2015,25.44746971130371,2021.939941,-0.006184733,0.00475556,0.2563073274101441
12/15/2015,24.99724578857422,2043.4100341796875,-0.017692286,0.010618561082731848,0.24323807332977973
12/16/2015,25.18955421447754,2073.070068359375,0.007693185,0.014514969430300617,0.23735333154784508
12/17/2015,24.655628204345703,2041.8900146484375,-0.021196326,-0.015040521,0.2472418382661494
12/18/2015,23.988222122192383,2005.550048828125,-0.027069117,-0.01779722,0.22988819855937015
12/21/2015,24.28232765197754,2021.1500244140625,0.012260413810036841,0.007778403,0.22947017522494004
12/22/2015,24.25971221923828,2038.969970703125,-0.000931354,0.008816736,0.22754827725621418
12/23/2015,24.571922302246094,2064.290039,0.012869488,0.012418068,0.23361296356031822
12/24/2015,24.440702438354492,2060.989990234375,-0.005340236,-0.001598636,0.22854617070957642
12/28/2015,24.166950225830078,2056.5,-0.011200669,-0.00217856,0.22957790217890983
12/29/2015,24.601327896118164,2078.360107421875,0.017974037527656916,0.010629762908764828,0.2425221499605516
12/30/2015,24.280065536499023,2063.360107421875,-0.013058741,-0.007217229,0.2428290585842521
12/31/2015,23.81401824951172,2043.939941,-0.019194647,-0.009411913,0.24787860222670377
1/4/2016,23.834373474121094,2012.6600341796875,0.000854758,-0.015303731,0.24823988461771276
1/5/2016,23.237102508544922,2016.709961,-0.025059227,0.002012226,0.25784027134938736
1/6/2016,22.782358169555664,1990.260009765625,-0.019569752,-0.013115397,0.22049888038268173
1/7/2016,21.820837020874023,1943.0899658203125,-0.042204637,-0.023700443,0.25039325898859033
1/8/2016,21.93622589111328,1922.030029296875,0.005288013,-0.010838374,0.25377442789671123
1/11/2016,22.291419982910156,1923.6700439453125,0.016192124094636107,0.000853272,0.26387911358733906
1/12/2016,22.614944458007812,1938.6800537109375,0.014513408089107394,0.007802799,0.2716188847065274
1/13/2016,22.03350830078125,1890.280029296875,-0.025710262,-0.024965452,0.2715946839434382
1/14/2016,22.51540184020996,1921.8399658203125,0.021870940063213773,0.016695905386662213,0.2894437057618483
1/15/2016,21.974687576293945,1880.3299560546875,-0.024015306,-0.021599098,0.29355712011301843
1/19/2016,21.86835479736328,1881.3299560546875,-0.004838876,0.000531822,0.28939683075471967
1/20/2016,21.89776611328125,1859.3299560546875,0.001344926,-0.011693855,0.2855320672705968
1/21/2016,21.78689956665039,1868.989990234375,-0.005062916,0.005195438,0.2745286797651018
1/22/2016,22.94525718688965,1906.9000244140625,0.053167621,0.020283701024494727,0.33563631273379857
1/25/2016,22.497299194335938,1877.0799560546875,-0.019522901,-0.015637982,0.34069521878214315
1/26/2016,22.62173080444336,1903.6300048828125,0.005530958,0.014144335590226431,0.3372193461832551
1/27/2016,21.135332107543945,1882.949951171875,-0.065706674,-0.010863484,0.39989576552411227
1/28/2016,21.286916732788086,1893.3599853515625,0.007172096,0.005528577,0.4022847343342394
1/29/2016,22.022192001342773,1940.239990234375,0.034541182,0.024760217,0.4183503726803382
2/1/2016,21.81631851196289,1939.3800048828125,-0.009348456,-0.000443237,0.41763850623952165
2/2/2016,21.375144958496094,1903.030029296875,-0.020222182,-0.018743091,0.41810119616466296
2/3/2016,21.79821777,1912.530029296875,0.019792746003027384,0.004992039,0.4263926630858876
2/4/2016,21.973371505737305,1915.449951171875,0.008035232,0.001526733,0.42107617379294865
2/5/2016,21.386505126953125,1880.050048828125,-0.026708072,-0.018481246,0.42546364588068597
2/8/2016,21.61168861,1853.439941,0.010529232597928262,-0.014153936,0.40229466649477696
2/9/2016,21.607141494750977,1852.209961,-0.000210401,-0.00066362,0.4018087241751708
2/10/2016,21.44337272644043,1851.8599853515625,-0.007579381,-0.00018895,0.3978499663300948
2/11/2016,21.313709259033203,1829.0799560546875,-0.006046785,-0.012301162,0.39374809728434873
2/12/2016,21.379676818847656,1864.780029296875,0.003095076,0.019518049565855122,0.38491969993594993
2/16/2016,21.982465744018555,1895.5799560546875,0.028194482558290934,0.016516654,0.39027134937327107
2/17/2016,22.31911277770996,1926.8199462890625,0.015314343605107528,0.016480439,0.38459677284035687
2/18/2016,21.896028518676758,1917.8299560546875,-0.018956141,-0.004665714,0.39037345855676714
2/19/2016,21.84598731994629,1917.780029296875,-0.002285401,-2.60E-05,0.3904594546632551
2/22/2016,22.037065505981445,1945.5,0.008746603,0.014454197186153817,0.39105424063816924
2/23/2016,21.538894653320312,1921.27002,-0.022606043,-0.012454372,0.3491333319417636
2/24/2016,21.859630584716797,1929.800048828125,0.014891012,0.004439787,0.34868348737434574
2/25/2016,22.00975799560547,1951.699951171875,0.006867793,0.011348275359951865,0.34903605941845656
2/26/2016,22.043882369995117,1948.050048828125,0.00155042,-0.001870114,0.2579896067538842
2/29/2016,21.993837356567383,1932.22998,-0.002270245,-0.008120976,0.25773863229014754
3/1/2016,22.86731529,1978.3499755859375,0.039714667,0.023868791801894718,0.2665225598347884
3/2/2016,22.917354583740234,1986.449951171875,0.002188245,0.004094309,0.26334944285518314
3/3/2016,23.087955474853516,1993.4000244140625,0.007444179,0.003498741,0.2504231629568364
3/4/2016,23.431434631347656,1999.989990234375,0.014876985,0.003305892,0.24702230665490696
3/7/2016,23.172117233276367,2001.760009765625,-0.011067073,0.000885014,0.25148580383446034
3/8/2016,22.98104476928711,1979.260009765625,-0.008245792,-0.011240109,0.2316804052453052
3/9/2016,23.001516342163086,1989.260009765625,0.000890803,0.005052393,0.2304143050767293
3/10/2016,23.012887954711914,1989.5699462890625,0.000494385,0.000155805,0.23030071460798093
3/11/2016,23.260831832885742,2022.189941,0.010774131376373397,0.016395501,0.2283393565741937
3/14/2016,23.319971084594727,2019.6400146484375,0.002542439,-0.001260973,0.22550836985848677
3/15/2016,23.788564682006836,2015.9300537109375,0.020094089984599606,-0.001836942,0.2318784724123304
3/16/2016,24.10473633,2027.219970703125,0.013290908902852339,0.005600352,0.21862332947463178
3/17/2016,24.066072463989258,2040.5899658203125,-0.001603994,0.006595236,0.21590563392746812
3/18/2016,24.09336280822754,2049.580078,0.001133976,0.004405644,0.1999933064122346
3/21/2016,24.091089248657227,2051.600098,-9.44E-05,0.000985577,0.19917981206771343
3/22/2016,24.275341033935547,2049.800048828125,0.00764813,-0.000877388,0.1989378414336201
3/23/2016,24.141136169433594,2036.709961,-0.005528444,-0.006386032,0.1769985594975353
3/24/2016,24.036495208740234,2035.939941,-0.00433455,-0.00037807,0.17668131949058336
3/28/2016,23.92731475830078,2037.050048828125,-0.004542278,0.000545255,0.17922975132247954
3/29/2016,24.493703842163086,2055.010009765625,0.023671235,0.008816652,0.19132268743185477
3/30/2016,24.921344757080078,2063.949951171875,0.017459218,0.004350315,0.1939370231441506
3/31/2016,24.791688919067383,2059.739990234375,-0.005202602,-0.002039759,0.15395989787862596
4/1/2016,25.01915932,2072.780029296875,0.009175268,0.006330915,0.15488113268448617
4/4/2016,25.276195526123047,2066.129883,0.010273574977062605,-0.003208322,0.15592705382305147
4/5/2016,24.978208541870117,2045.1700439453125,-0.011789234,-0.010144492,0.1605729466170131
4/6/2016,25.239805221557617,2066.659912109375,0.010472996,0.010507619269939372,0.15382748852469807
4/7/2016,24.68933105,2041.9100341796875,-0.021809763,-0.011975787,0.17348897271380778
4/8/2016,24.716629028320312,2047.5999755859375,0.001105659,0.002786578,0.1734502096988701
4/11/2016,24.79851531982422,2041.989990234375,0.003313004,-0.002739786,0.17311191406913665
4/12/2016,25.121517181396484,2061.719970703125,0.013025048371103631,0.009662134,0.1744541758649118
4/13/2016,25.485464096069336,2082.419922,0.014487457586453756,0.010040137,0.17829585959690888
4/14/2016,25.499109268188477,2082.780029296875,0.00053541,0.000172927,0.16909779123088578
4/15/2016,24.987308502197266,2080.72998,-0.020071319,-0.000984285,0.18332047954242217
4/18/2016,24.448211669921875,2094.340087890625,-0.021574826,0.006541025,0.20023516564628044
4/19/2016,24.318559646606445,2100.800048828125,-0.005303129,0.003084485,0.2013490942692265
4/20/2016,24.368600845336914,2102.399902,0.002057737,0.000761545,0.20140438552688306
4/21/2016,24.10473633,2091.47998,-0.010828054,-0.005194027,0.2034427193832726
4/22/2016,24.03877067565918,2091.580078,-0.002736626,4.785972478082989e-05,0.20276005608666364
